20,2,"SGS","7821424957",36,"",57.280000,"mg/l",0.030000,"EPA 200.7",07/09/2014,0904,"",06/27/2014,07/15/2014,06/27/2014,0640,0,"V Miller",
20,2,"SGS","7821424957",40,"<",0.030000,"mg/l",0.030000,"EPA 200.7",07/09/2014,0904,"",06/27/2014,07/15/2014,06/27/2014,0640,0,"V Miller",
20,2,"SGS","7821424957",42,"",20.110000,"mg/l",0.010000,"EPA 200.7",07/09/2014,0904,"",06/27/2014,07/15/2014,06/27/2014,0640,0,"V Miller",
20,2,"SGS","7821424957",43,"<",0.002000,"mg/l",0.002000,"EPA 200.7",07/09/2014,0904,"",06/27/2014,07/15/2014,06/27/2014,0640,0,"V Miller",
20,2,"SGS","7821424957",45,"",1.520000,"mg/l",0.140000,"EPA 200.7",07/09/2014,0904,"",06/27/2014,07/15/2014,06/27/2014,0640,0,"V Miller",
20,2,"SGS","7821424957",48,"",3.660000,"mg/l",0.090000,"EPA 200.7",07/09/2014,0904,"",06/27/2014,07/15/2014,06/27/2014,0640,0,"V Miller",
20,2,"SGS","7821424957",50,"",176.000000,"mg/l",5.000000,"EPA 310.1",07/02/2014,1220,"",06/27/2014,07/15/2014,06/27/2014,0640,0,"V Miller",
20,2,"SGS","7821424957",51,"<",5.000000,"mg/l",5.000000,"D1067",07/08/2014,0915,"",06/27/2014,07/15/2014,06/27/2014,0640,0,"V Miller",
20,2,"SGS","7821424957",52,"<",5.000000,"mg/l",5.000000,"EPA 310.1",07/02/2014,1220,"",06/27/2014,07/15/2014,06/27/2014,0640,0,"V Miller",
20,2,"SGS","7821424957",53,"",5.000000,"mg/l",1.000000,"EPA 300.0",07/11/2014,0551,"",06/27/2014,07/15/2014,06/27/2014,0640,0,"V Miller",
20,2,"SGS","7821424957",60,"",35.000000,"mg/l",1.000000,"EPA 300.0",07/11/2014,0551,"",06/27/2014,07/15/2014,06/27/2014,0640,0,"V Miller",
20,2,"SGS","7821424957",62,"",214.000000,"mg/l",5.000000,"SM2320-B",07/02/2014,1220,"",06/27/2014,07/15/2014,06/27/2014,0640,0,"V Miller",
20,2,"SGS","7821424957",63,"",226.000000,"mg/l",1.000000,"SM2340-B",07/11/2014,1543,"",06/27/2014,07/15/2014,06/27/2014,0640,0,"V Miller",
20,2,"SGS","7821424957",68,"",280.000000,"mg/l",30.000000,"SM2540-C",06/30/2014,1300,"",06/27/2014,07/15/2014,06/27/2014,0640,0,"V Miller",
20,2,"SGS","7821424957",133,"",4.710000,"meq/l",0.000000,"SM1030E",07/11/2014,1543,"",06/27/2014,07/15/2014,06/27/2014,0640,0,"V Miller",
20,2,"SGS","7821424957",134,"",5.160000,"meq/l",0.000000,"SM1030E",07/11/2014,1543,"",06/27/2014,07/15/2014,06/27/2014,0640,0,"V Miller",
20,2,"SGS","7821424957",135,"",4.510000,"PC DIFF",0.000000,"PC. DIFF",,,"",06/27/2014,07/15/2014,06/27/2014,0640,0,"V Miller",
20,2,"SGS","1423625001",1,"",1.000000,"Deg. C",0.000000,"NONE",,,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",2,"",8.200000,"pH units",0.000000,"NONE",,,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",3,"",6.500000,"mg/l",0.000000,"NONE",,,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",4,"",680.000000,"umhos/cm",0.000000,"NONE",,,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",11,"",35.000000,"GPM",0.000000,"ALL OTHER",,,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",16,"<",5.000000,"mg/l",5.000000,"SM2540-D",03/27/2014,1435,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",19,"<",5.000000,"mg/l",5.000000,"EPA 1664A",04/02/2014,0730,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",36,"",89.120000,"mg/l",0.030000,"EPA 200.7",03/26/2014,1648,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",42,"",37.700000,"mg/l",0.010000,"EPA 200.7",03/26/2014,1648,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",43,"",0.006000,"mg/l",0.002000,"EPA 200.7",03/26/2014,1648,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",45,"",2.180000,"mg/l",0.140000,"EPA 200.7",03/26/2014,1648,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",48,"",5.680000,"mg/l",0.090000,"EPA 200.7",03/26/2014,1648,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",50,"",228.000000,"mg/l",5.000000,"EPA 310.1",03/26/2014,1315,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",51,"<",5.000000,"mg/l",5.000000,"D1067",04/03/2014,1000,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",52,"<",5.000000,"mg/l",5.000000,"SM2320-B",03/26/2014,1315,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",53,"",9.000000,"mg/l",1.000000,"EPA 300.0",03/25/2014,2206,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",60,"",88.000000,"mg/l",1.000000,"EPA 300.0",03/25/2014,2206,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",62,"",281.000000,"mg/l",5.000000,"SM2320-B",03/26/2014,1315,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",63,"",378.000000,"mg/l",1.000000,"SM2340-B",04/04/2014,1142,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",68,"",403.000000,"mg/l",30.000000,"SM2540-C",03/27/2014,1435,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",133,"",7.850000,"meq/l",0.000000,"SM1030E",04/04/2014,1142,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",134,"",7.710000,"meq/l",0.000000,"SM1030E",04/04/2014,1142,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",145,"<",0.050000,"mg/l",0.050000,"EPA 200.7",04/01/2014,0145,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1423625001",149,"",0.007000,"mg/l",0.002000,"EPA 200.7",04/01/2014,0145,"",03/24/2014,04/04/2014,03/23/2014,1105,0,"V Miller",
20,2,"SGS","1322488-001",1,"",1.000000,"Deg. C",0.000000,"NONE",,,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",2,"",8.040000,"pH units",0.000000,"NONE",,,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",3,"",8.000000,"mg/l",0.000000,"NONE",,,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",4,"",967.000000,"umhos/cm",0.000000,"NONE",,,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",11,"",87.000000,"GPM",0.000000,"ALL OTHER",,,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",16,"",10.000000,"mg/l",5.000000,"SM2540-D",12/30/2013,1150,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",19,"<",5.000000,"mg/l",5.000000,"EPA 1664A",01/03/2014,0630,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",36,"",104.000000,"mg/l",0.030000,"EPA 200.7",01/03/2014,1422,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",42,"",57.160000,"mg/l",0.010000,"EPA 200.7",01/03/2014,1422,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",43,"",0.030000,"mg/l",0.002000,"EPA 200.7",01/03/2014,1422,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",45,"",4.610000,"mg/l",0.140000,"EPA 200.7",01/03/2014,1422,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",48,"",19.340000,"mg/l",0.090000,"EPA 200.7",01/03/2014,1422,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
