10,17,"NOF","20120627-E",11,"",0.000000,"GPM",0.000000,"",,,"",,,06/27/2012,1248,0,"D. Ware",
10,17,"SGS","5921277602",1,"",3.000000,"Deg. C",0.000000,"NONE",,,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",2,"",8.810000,"pH units",0.000000,"NONE",,,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",3,"",10.900000,"mg/l",0.000000,"NONE",,,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",4,"",961.000000,"umhos/cm",0.000000,"NONE",,,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",11,"",2.400000,"CFS",0.000000,"CRESTGAUGE",,,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",14,"",8.670000,"pH units",0.010000,"SM4500-H",03/28/2012,1240,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",16,"",49.000000,"mg/l",5.000000,"SM2540-D",03/29/2012,1405,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",19,"<",5.000000,"mg/l",5.000000,"EPA 1664A",03/29/2012,0815,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",36,"",62.660000,"mg/l",0.030000,"EPA 200.7",04/03/2012,2147,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",40,"<",0.030000,"mg/l",0.030000,"EPA 200.7",04/03/2012,2147,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",42,"",47.320000,"mg/l",0.010000,"EPA 200.7",04/03/2012,2147,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",43,"",0.007000,"mg/l",0.002000,"EPA 200.7",04/03/2012,2147,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",45,"",2.440000,"mg/l",0.140000,"EPA 200.7",04/03/2012,2147,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",48,"",76.900000,"mg/l",0.090000,"EPA 200.7",04/03/2012,2147,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",53,"",53.000000,"mg/l",1.000000,"EPA 300.0",03/29/2012,2242,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",60,"",128.000000,"mg/l",1.000000,"EPA 300.0",03/29/2012,2242,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",62,"",303.000000,"mg/l",5.000000,"SM2320-B",03/30/2012,0910,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",63,"",351.000000,"mg/l",1.000000,"SM2340-B",04/04/2012,1537,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",67,"",941.000000,"umhos/cm",0.100000,"SM2510",03/28/2012,1245,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",68,"",550.000000,"mg/l",30.000000,"SM2540-C",03/29/2012,1405,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",71,"",303.000000,"mg/l",5.000000,"SM2320-B",03/30/2012,0910,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",72,"<",5.000000,"mg/l",5.000000,"SM2320-B",03/30/2012,0910,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",133,"",10.430000,"meq/l",0.000000,"SM1030E",04/04/2012,1537,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",134,"",10.210000,"meq/l",0.000000,"SM1030E",04/04/2012,1537,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",135,"",0.010000,"PC DIFF",0.000000,"SM1030E",,,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5921277602",145,"",0.330000,"mg/l",0.050000,"EPA 200.7",04/05/2012,1951,"",03/28/2012,04/09/2012,03/28/2012,1033,0,"D. WARE",
10,17,"SGS","5911111802",1,"",1.000000,"Deg. C",0.000000,"NONE",,,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",2,"",8.410000,"pH units",0.000000,"NONE",,,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",3,"",11.900000,"mg/l",0.000000,"NONE",,,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",4,"",1306.000000,"umhos/cm",0.000000,"NONE",,,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",11,"",0.700000,"CFS",0.000000,"CRESTGAUGE",,,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",14,"",8.440000,"pH units",0.010000,"SM4500-H",12/08/2011,1109,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",16,"",6.000000,"mg/l",5.000000,"SM2540-D",12/13/2011,1150,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",19,"<",5.000000,"mg/l",5.000000,"EPA 1664A",12/09/2011,0730,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",36,"",71.150000,"mg/l",0.030000,"EPA 200.7",12/14/2011,1817,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",40,"<",0.030000,"mg/l",0.030000,"EPA 200.7",12/14/2011,1817,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",42,"",64.340000,"mg/l",0.010000,"EPA 200.7",12/14/2011,1817,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",43,"",0.004000,"mg/l",0.002000,"EPA 200.7",12/14/2011,1817,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",45,"",2.990000,"mg/l",0.140000,"EPA 200.7",12/14/2011,1817,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",48,"",106.530000,"mg/l",0.090000,"EPA 200.7",12/14/2011,1817,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",53,"",92.000000,"mg/l",1.000000,"EPA 300.0",12/13/2011,1517,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",60,"",179.000000,"mg/l",1.000000,"EPA 300.0",12/08/2011,2105,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",62,"",348.000000,"mg/l",5.000000,"SM2320-B",12/15/2011,1000,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",63,"",443.000000,"mg/l",1.000000,"SM2340-B",12/15/2011,1430,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",67,"",1220.000000,"umhos/cm",0.100000,"SM2510",12/08/2011,1115,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",68,"",726.000000,"mg/l",30.000000,"SM2540-C",12/13/2011,1150,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",71,"",348.000000,"mg/l",5.000000,"SM2320-B",12/15/2011,1000,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",72,"<",5.000000,"mg/l",5.000000,"SM2320-B",12/15/2011,1000,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",133,"",13.550000,"meq/l",0.000000,"SM1030E",12/15/2011,1430,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",134,"",13.280000,"meq/l",0.000000,"SM1030E",12/15/2011,1430,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",135,"",0.010000,"PC DIFF",0.000000,"SM1030E",,,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5911111802",145,"",0.100000,"mg/l",0.050000,"EPA 200.7",12/15/2011,1921,"",12/08/2011,12/16/2011,12/07/2011,1252,0,"D.Ware",
10,17,"SGS","5910985504",1,"",11.000000,"Deg. C",0.000000,"NONE",,,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",2,"",8.450000,"pH units",0.000000,"NONE",,,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",3,"",7.900000,"mg/l",0.000000,"NONE",,,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",4,"",543.000000,"umhos/cm",0.000000,"NONE",,,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",11,"",5.700000,"CFS",0.000000,"CRESTGAUGE",,,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",14,"",8.440000,"pH units",0.010000,"SM4500-H",09/15/2011,1351,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",16,"",10476.000000,"mg/l",5.000000,"SM2540-D",09/15/2011,1700,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",19,"<",5.000000,"mg/l",5.000000,"EPA 1664A",09/20/2011,0900,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",36,"",27.960000,"mg/l",0.030000,"EPA 200.7",09/20/2011,1444,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",40,"",0.060000,"mg/l",0.030000,"EPA 200.7",09/20/2011,1444,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",42,"",12.810000,"mg/l",0.010000,"EPA 200.7",09/20/2011,1444,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",43,"",0.071000,"mg/l",0.002000,"EPA 200.7",09/20/2011,1444,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",45,"",4.940000,"mg/l",0.140000,"EPA 200.7",09/20/2011,1444,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",48,"",62.240000,"mg/l",0.090000,"EPA 200.7",09/20/2011,1444,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",53,"",36.000000,"mg/l",1.000000,"EPA 300.0",09/16/2011,2324,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",60,"",67.000000,"mg/l",1.000000,"EPA 300.0",09/16/2011,2324,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",62,"",146.000000,"mg/l",5.000000,"SM2320-B",09/16/2011,0800,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",63,"",123.000000,"mg/l",1.000000,"SM2340-B",09/28/2011,1502,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",67,"",532.000000,"umhos/cm",0.100000,"SM2510",09/15/2011,1345,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",68,"",316.000000,"mg/l",30.000000,"SM2540-C",09/15/2011,1700,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",71,"",146.000000,"mg/l",5.000000,"SM2320-B",09/16/2011,0800,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",72,"<",5.000000,"mg/l",5.000000,"SM2320-B",09/16/2011,0800,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",133,"",5.280000,"meq/l",0.000000,"SM1030E",09/28/2011,1502,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",134,"",5.330000,"meq/l",0.000000,"SM1030E",09/28/2011,1502,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",135,"",0.470000-,"PC DIFF",0.000000,"SM1030E",,,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910985504",145,"",93.180000,"mg/l",0.050000,"EPA 200.7",09/28/2011,1300,"",09/15/2011,09/28/2011,09/15/2011,1141,0,"D.Ware",
10,17,"SGS","5910864304",1,"",16.000000,"Deg. C",0.000000,"NONE",,,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",2,"",8.590000,"pH units",0.000000,"NONE",,,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",3,"",8.100000,"mg/l",0.000000,"NONE",,,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",4,"",861.000000,"umhos/cm",0.000000,"NONE",,,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",11,"",12.800000,"CFS",0.000000,"CRESTGAUGE",,,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",14,"",8.660000,"pH units",0.010000,"SM4500-H",06/27/2011,1430,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",16,"",29.000000,"mg/l",5.000000,"SM2540-D",06/29/2011,1445,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",19,"<",5.000000,"mg/l",5.000000,"EPA 1664A",07/08/2011,0800,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",36,"",47.430000,"mg/l",0.030000,"EPA 200.7",07/05/2011,2015,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",40,"<",0.030000,"mg/l",0.030000,"EPA 200.7",07/05/2011,2015,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",42,"",37.900000,"mg/l",0.010000,"EPA 200.7",07/05/2011,2015,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",43,"<",0.002000,"mg/l",0.002000,"EPA 200.7",07/05/2011,2015,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",45,"",1.750000,"mg/l",0.140000,"EPA 200.7",07/05/2011,2015,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",48,"",75.840000,"mg/l",0.090000,"EPA 200.7",07/05/2011,2015,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",53,"",47.000000,"mg/l",1.000000,"EPA 300.0",07/06/2011,1344,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",60,"",85.000000,"mg/l",1.000000,"EPA 300.0",06/30/2011,2058,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",62,"",291.000000,"mg/l",5.000000,"SM2320-B",06/28/2011,1627,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",63,"",275.000000,"mg/l",1.000000,"SM2340-B",07/06/2011,1639,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",67,"",831.000000,"umhos/cm",0.100000,"SM2510",06/27/2011,1430,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",68,"",519.000000,"mg/l",30.000000,"SM2540-C",06/29/2011,1445,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",71,"",266.000000,"mg/l",5.000000,"SM2320-B",06/28/2011,1627,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",72,"",25.000000,"mg/l",5.000000,"SM2320-B",06/28/2011,1627,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",133,"",8.830000,"meq/l",0.000000,"SM1030E",07/06/2011,1639,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",134,"",8.900000,"meq/l",0.000000,"SM1030E",07/06/2011,1639,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",135,"",0.420000-,"PC DIFF",0.000000,"PC. DIFF",,,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910864304",145,"",0.320000,"mg/l",0.050000,"EPA 200.7",06/30/2011,1353,"",06/27/2011,07/08/2011,06/27/2011,1246,0,"D.Ware",
10,17,"SGS","5910700302",1,"",1.450000,"Deg. C",0.000000,"NONE",,,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",2,"",8.110000,"pH units",0.000000,"NONE",,,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",3,"",7.900000,"mg/l",0.000000,"NONE",,,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",4,"",359.000000,"umhos/cm",0.000000,"NONE",,,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",11,">",13.000000,"CFS",0.000000,"ALL OTHER",,,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",14,"",8.020000,"pH units",0.010000,"SM4500-H",03/17/2011,0832,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",16,"",788.000000,"mg/l",5.000000,"SM2540-D",03/22/2011,1440,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",19,"<",5.000000,"mg/l",5.000000,"EPA 413.1",03/25/2011,0800,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",36,"",25.930000,"mg/l",0.030000,"EPA 200.7",03/21/2011,1351,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",40,"",0.070000,"mg/l",0.030000,"EPA 200.7",03/21/2011,1351,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",42,"",10.870000,"mg/l",0.010000,"EPA 200.7",03/21/2011,1351,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",43,"<",0.002000,"mg/l",0.002000,"EPA 200.7",03/21/2011,1351,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",45,"",3.190000,"mg/l",0.140000,"EPA 200.7",03/21/2011,1351,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",48,"",22.720000,"mg/l",0.090000,"EPA 200.7",03/21/2011,1351,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",53,"",16.000000,"mg/l",1.000000,"EPA 300.0",03/17/2011,1945,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",60,"",27.000000,"mg/l",1.000000,"EPA 300.0",03/17/2011,1945,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",62,"",99.000000,"mg/l",5.000000,"SM2320-B",03/18/2011,0830,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",63,"",109.000000,"mg/l",1.000000,"SM2340-B",03/25/2011,1525,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",67,"",308.000000,"umhos/cm",0.100000,"SM2510",03/17/2011,0840,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",68,"",228.000000,"mg/l",30.000000,"SM2540-C",03/22/2011,1440,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",71,"",99.000000,"mg/l",5.000000,"SM2320-B",03/18/2011,0830,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",72,"<",5.000000,"mg/l",5.000000,"SM2320-B",03/18/2011,0830,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",133,"",3.260000,"meq/l",0.000000,"SM1030E",03/25/2011,1525,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",134,"",3.010000,"meq/l",0.000000,"SM1030E",03/25/2011,1525,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",135,"",3.890000,"PC DIFF",0.000000,"PC. DIFF",,,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5910700302",145,"",6.950000,"mg/l",0.050000,"EPA 200.7",03/23/2011,1311,"",03/16/2011,03/28/2011,03/16/2011,1301,0,"D.Ware",
10,17,"SGS","5900550402",1,"",1.000000,"Deg. C",0.000000,"NONE",,,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",2,"",8.260000,"pH units",0.000000,"NONE",,,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",3,"",11.600000,"mg/l",0.000000,"NONE",,,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",4,"",1239.000000,"umhos/cm",0.000000,"NONE",,,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",11,"",0.200000,"CFS",0.000000,"CRESTGAUGE",,,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",14,"",8.210000,"pH units",0.010000,"SM4500-H",12/02/2010,1456,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",16,"",26.000000,"mg/l",5.000000,"SM2540-D",12/06/2010,1100,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",19,"<",5.000000,"mg/l",5.000000,"EPA 413.1",12/09/2010,0730,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",36,"",82.740000,"mg/l",0.030000,"EPA 200.7",12/07/2010,1816,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",40,"<",0.030000,"mg/l",0.030000,"EPA 200.7",12/07/2010,1816,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",42,"",61.790000,"mg/l",0.010000,"EPA 200.7",12/07/2010,1816,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",43,"",0.043000,"mg/l",0.002000,"EPA 200.7",12/07/2010,1816,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",45,"",2.470000,"mg/l",0.140000,"EPA 200.7",12/07/2010,1816,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",48,"",105.580000,"mg/l",0.090000,"EPA 200.7",12/07/2010,1816,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",53,"",89.000000,"mg/l",1.000000,"EPA 300.0",12/03/2010,1733,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",60,"",186.000000,"mg/l",1.000000,"EPA 300.0",12/03/2010,1733,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",62,"",386.000000,"mg/l",5.000000,"SM2320-B",12/02/2010,1115,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",63,"",461.000000,"mg/l",1.000000,"SM2340-B",12/08/2010,0939,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",67,"",1227.000000,"umhos/cm",0.100000,"SM2510",12/02/2010,1430,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",68,"",776.000000,"mg/l",30.000000,"SM2540-C",12/06/2010,1100,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",71,"",386.000000,"mg/l",5.000000,"SM2320-B",12/02/2010,1115,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",72,"<",5.000000,"mg/l",5.000000,"SM2320-B",12/02/2010,1115,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",133,"",13.870000,"meq/l",0.000000,"SM1030E",12/08/2010,0939,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",134,"",14.080000,"meq/l",0.000000,"SM1030E",12/08/2010,0939,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",135,"",0.750000-,"PC DIFF",0.000000,"PC. DIFF",,,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900550402",145,"",0.590000,"mg/l",0.050000,"EPA 200.7",12/07/2010,1516,"",12/02/2010,12/16/2010,12/02/2010,1219,0,"D. WARE",
10,17,"SGS","5900446203",1,"",12.000000,"Deg. C",0.000000,"NONE",,,"",09/23/2010,09/29/2010,09/23/2010,1131,0,"D. Ware",
10,17,"SGS","5900446203",2,"",8.590000,"pH units",0.000000,"NONE",,,"",09/23/2010,09/29/2010,09/23/2010,1131,0,"D. Ware",
10,17,"SGS","5900446203",3,"",9.000000,"mg/l",0.100000,"",09/23/2010,1347,"",09/23/2010,09/29/2010,09/23/2010,1131,0,"D. Ware",
10,17,"SGS","5900446203",4,"",1213.000000,"umhos/cm",0.000000,"NONE",,,"",09/23/2010,09/29/2010,09/23/2010,1131,0,"D. Ware",
10,17,"SGS","5900446203",11,"",0.850000,"CFS",0.000000,"CRESTGAUGE",,,"",09/23/2010,09/29/2010,09/23/2010,1131,0,"D. Ware",
